cost,quality,discharge,income,provider_id,provider
1966,331,1975,1408,230132,HURLEY MEDICAL CENTER
2141,992,1976,1010,440185,SKYRIDGE MEDICAL CENTER
1737,673,1977,1286,360147,MARIETTA MEMORIAL HOSPITAL
1831,1309,1977,1265,360016,"JEWISH HOSPITAL, LLC"
2261,421,1979,2559,50455,SAN JOAQUIN COMMUNITY HOSPITAL
1810,992,1980,1559,240210,HEALTHEAST ST JOHN'S HOSPITAL
1993,882,1981,705,110079,GRADY MEMORIAL HOSPITAL
2279,379,1982,120,310003,PALISADES MEDICAL CENTER
2249,215,1983,121,310006,ST MARY'S GENERAL HOSPITAL
1943,1038,1983,2736,500124,EVERGREEN HOSPITAL MEDICAL CENTER
2333,2238,1985,929,10104,TRINITY MEDICAL CENTER
1896,257,1986,466,490107,RESTON HOSPITAL CENTER
2018,843,1987,1678,140251,COMMUNITY FIRST MEDICAL CENTER
1683,294,1988,5,220066,MERCY MEDICAL CENTER
1703,465,1989,1173,180093,BAPTIST HEALTH MADISONVILLE
1965,1213,1989,2742,500001,NORTHWEST HOSPITAL
1996,1441,1991,1621,140291,ADVOCATE GOOD SHEPHERD HOSPITAL
1757,1344,1991,1607,350002,ST ALEXIUS MEDICAL CENTER
1919,1261,1993,1579,240047,ST LUKES HOSPITAL
1857,1600,1994,1076,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS
1782,179,1995,597,340015,NOVANT HEALTH ROWAN MEDICAL CENTER
2251,215,1996,1930,370093,O U MEDICAL CENTER
1795,69,1996,1973,370025,EASTAR HEALTH SYSTEM
1936,1038,1998,731,110001,HAMILTON MEDICAL CENTER
1847,2365,1998,493,490044,SENTARA OBICI HOSPITAL
2052,729,2000,990,440035,GATEWAY MEDICAL CENTER
1930,331,2001,2321,460047,ST MARKS HOSPITAL
1791,1498,2002,2709,380061,PROVIDENCE PORTLAND MEDICAL CENTER
1822,2095,2002,573,340090,JOHNSTON HEALTH
1910,2261,2004,495,490119,SENTARA PRINCESS ANNE HOSPITAL
1952,1038,2005,2729,380047,ST CHARLES MEDICAL CENTER - BEND
2682,623,2005,2647,50464,DOCTORS MEDICAL CENTER
2309,1156,2007,2495,50128,TRI-CITY MEDICAL CENTER
1666,2551,2008,1366,150042,GOOD SAMARITAN HOSPITAL
1713,517,2009,467,490101,INOVA FAIR OAKS HOSPITAL
1066,2640,2010,28,220088,NEW ENGLAND BAPTIST HOSPITAL
2385,1441,2011,2487,50222,SHARP CHULA VISTA MEDICAL CENTER
1876,215,2012,1032,440011,BLOUNT MEMORIAL HOSPITAL
1867,2261,2013,1041,440125,FORT SANDERS REGIONAL MEDICAL CENTER
1616,1156,2013,38,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL
1968,1441,2015,778,100307,ST VINCENT'S MEDICAL CENTER SOUTHSIDE
1828,257,2016,295,330279,MERCY HOSPITAL
2087,421,2017,675,420082,AIKEN REGIONAL MEDICAL CENTER
1894,2181,2018,584,340126,WILSON MEDICAL CENTER
2126,1038,2019,1931,370106,INTEGRIS SOUTHWEST MEDICAL CENTER
1672,2621,2020,1936,370215,OKLAHOMA HEART HOSPITAL
1806,421,2020,460,90006,PROVIDENCE HOSPITAL
1925,2024,2022,2328,460001,UTAH VALLEY REGIONAL MEDICAL CENTER
2081,465,2023,782,100254,CAPITAL REGIONAL MEDICAL CENTER
1819,1923,2024,2325,460004,MCKAY DEE HOSPITAL
1889,331,2025,400,390185,LEHIGH VALLEY HOSPITAL - HAZLETON
2153,152,2026,863,100259,SOUTH BAY HOSPITAL
1976,1309,2027,1557,240063,ST JOSEPH'S HOSPITAL
2527,69,2028,2626,50360,MARIN GENERAL HOSPITAL
2160,943,2029,2121,450844,METHODIST WILLOWBROOK HOSPITAL
1519,2181,2030,18,220090,MILFORD REGIONAL MEDICAL CENTER
1904,1344,2031,623,340039,IREDELL MEMORIAL HOSPITAL INC
1912,1966,2031,2738,500005,VIRGINIA MASON MEDICAL CENTER
2188,882,2033,2541,50168,ST JUDE MEDICAL CENTER
2432,943,2034,2059,450675,MEDICAL CENTER OF ARLINGTON
2003,1852,2035,1872,190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER
1903,992,2035,567,340173,"WAKEMED, CARY HOSPITAL"
1607,1441,2037,1211,360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST
2023,1813,2038,2063,450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD
1563,574,2039,42,220135,FALMOUTH HOSPITAL
1584,1156,2040,1385,230244,GARDEN CITY HOSPITAL
1696,465,2041,313,330090,ARNOT OGDEN MEDICAL CENTER
1886,1498,2042,1668,140048,ADVOCATE TRINITY HOSPITAL
2402,331,2043,786,100242,GULF COAST REGIONAL MEDICAL CENTER
1698,791,2044,1387,230099,PROMEDICA MONROE REGIONAL HOSPITAL
2019,1261,2045,2733,500051,OVERLAKE HOSPITAL MEDICAL CENTER
1834,1600,2046,1269,360001,MERCY HOSPITAL ANDERSON
1851,623,2047,1466,160153,MERCY MEDICAL CENTER-SIOUX CITY
2472,2344,2048,1834,190015,"NORTH OAKS MEDICAL CENTER, L L C"
2241,1881,2049,2585,50007,MILLS-PENINSULA MEDICAL CENTER
1888,1441,2050,1510,520139,AURORA WEST ALLIS MEDICAL CENTER
1979,215,2051,2555,50121,ADVENTIST MEDICAL CENTER
2050,2158,2052,1658,140122,HINSDALE HOSPITAL
1865,215,2053,2306,130049,KOOTENAI HEALTH
1805,729,2054,1199,360090,ST LUKE'S HOSPITAL
1905,1309,2055,1763,170049,OLATHE MEDICAL CENTER
1835,1555,2056,104,70017,MIDSTATE MEDICAL CENTER
2413,2057,2057,394,390162,EASTON HOSPITAL
1948,2480,2058,1754,260001,MERCY HOSPITAL JOPLIN
1829,517,2058,1738,260023,MERCY HOSPITAL JEFFERSON
1850,1685,2060,1943,370047,"MERCY HOSPITAL ARDMORE, INC"
2096,379,2061,2410,290009,SAINT MARY'S REGIONAL MEDICAL CENTER
1701,1393,2062,628,340017,MARGARET R PARDEE MEMORIAL HOSPITAL
2519,1881,2063,2443,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
1825,2125,2064,498,490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER
2543,1498,2065,170,310070,SAINT PETER'S UNIVERSITY HOSPITAL
2009,331,2066,1644,140054,MACNEAL  HOSPITAL
2077,1156,2067,2057,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL
1944,2095,2068,1855,190060,LAKE CHARLES MEMORIAL HOSPITAL
2112,1600,2068,329,390107,UPMC PASSAVANT
1861,574,2070,110,70016,SAINT MARYS HOSPITAL
2310,673,2071,2181,450711,RIO GRANDE REGIONAL HOSPITAL
1853,2095,2072,74,200024,CENTRAL MAINE MEDICAL CENTER
2293,843,2073,2347,30036,CHANDLER REGIONAL MEDICAL CENTER
2340,331,2074,142,310028,NEWTON MEDICAL CENTER
1729,517,2074,1247,360070,MERCY MEDICAL CENTER
1717,2322,2074,1356,150112,COLUMBUS REGIONAL HOSPITAL
2254,257,2077,2350,30038,SCOTTSDALE OSBORN MEDICAL CENTER
1587,331,2078,19,220080,HOLY FAMILY HOSPITAL
2073,623,2079,1370,150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL
2267,179,2080,2145,450097,BAYSHORE MEDICAL CENTER
2208,791,2080,1007,440006,TRISTAR SKYLINE MEDICAL CENTER
2426,257,2082,2129,450775,KINGWOOD MEDICAL CENTER
2343,992,2083,2776,20001,PROVIDENCE ALASKA MEDICAL CENTER
1958,1966,2084,761,110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL
2484,331,2085,2513,50327,LOMA LINDA UNIVERSITY MEDICAL CENTER
1783,1261,2086,76,200039,MAINEGENERAL MEDICAL CENTER
1815,1261,2087,276,330245,ST ELIZABETH MEDICAL CENTER
1920,257,2088,1609,270012,BENEFIS HOSPITALS INC
1858,421,2089,1252,360025,FIRELANDS REGIONAL MEDICAL CENTER
2376,517,2090,139,310075,MONMOUTH MEDICAL CENTER
2337,882,2091,2247,60100,"MEDICAL CENTER OF AURORA, THE"
2138,1090,2092,2019,450051,METHODIST DALLAS MEDICAL CENTER
2058,729,2093,930,10011,ST VINCENT'S EAST
2260,1038,2093,2277,60020,PARKVIEW MEDICAL CENTER INC
2418,465,2093,2685,50764,SHASTA REGIONAL MEDICAL CENTER
2178,379,2096,323,390050,ALLEGHENY GENERAL HOSPITAL
1978,1038,2097,2377,320005,SAN JUAN REGIONAL MEDICAL CENTER
2201,257,2098,163,310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS
2000,2565,2098,1085,250009,MAGNOLIA REGIONAL HEALTH CENTER
1648,882,2100,14,220176,ST VINCENT HOSPITAL
1939,1775,2101,1944,370056,COMANCHE COUNTY MEMORIAL HOSPITAL
1898,1966,2102,1389,230176,OAKWOOD HOSPITAL - SOUTHSHORE
1986,623,2103,264,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR
1981,1441,2104,1314,150169,COMMUNITY HOSPITAL NORTH
2555,69,2105,2519,50022,RIVERSIDE COMMUNITY HOSPITAL
2105,1923,2106,2272,60001,NORTH COLORADO MEDICAL CENTER
1929,2531,2107,598,340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND
2312,1650,2108,2113,450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER
1872,1344,2109,1449,230105,MCLAREN - NORTHERN MICHIGAN
1771,1966,2110,1473,160069,MERCY MEDICAL CENTER-DUBUQUE
1897,215,2111,1219,360059,METROHEALTH SYSTEM
2229,1393,2112,2141,450820,METHODIST SUGAR LAND HOSPITAL
2391,1261,2113,2491,50115,PALOMAR HEALTH DOWNTOWN CAMPUS
1990,1441,2114,1318,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT
2420,882,2115,2581,50334,SALINAS VALLEY MEMORIAL HOSPITAL
1954,791,2116,1158,180029,HAZARD ARH REGIONAL MEDICAL CENTER
1950,517,2117,1281,360159,ADENA REGIONAL MEDICAL CENTER
1892,1441,2118,1231,360123,ST JOHN MEDICAL CENTER
2294,1881,2119,944,10131,CRESTWOOD MEDICAL CENTER
1982,843,2120,153,310011,CAPE REGIONAL MEDICAL CENTER INC
1629,294,2120,39,220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH
2024,1090,2122,1647,140250,ADVOCATE SOUTH SUBURBAN HOSPITAL
1446,2024,2123,21,220105,WINCHESTER HOSPITAL
2156,1261,2124,748,110164,COLISEUM MEDICAL CENTERS
2453,992,2125,2082,450634,DENTON REGIONAL MEDICAL CENTER
2002,1393,2126,1733,140164,MEMORIAL HOSPITAL OF CARBONDALE
2046,1261,2127,1529,520037,MINISTRY SAINT JOSEPHS HOSPITAL
1962,2413,2128,1844,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC"
2089,152,2128,703,110191,PIEDMONT HENRY HOSPITAL
2657,106,2128,2637,50380,GOOD SAMARITAN HOSPITAL
2345,379,2131,2646,50444,MERCY MEDICAL CENTER
2532,1650,2132,2584,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
2116,1685,2132,854,100253,JUPITER MEDICAL CENTER
2036,257,2134,1392,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER
1973,294,2135,199,330061,LAWRENCE HOSPITAL CENTER
2255,331,2136,1921,40022,NORTHWEST MEDICAL CENTER-SPRINGDALE
1960,882,2137,1606,350019,ALTRU HOSPITAL
2278,843,2137,2530,50603,SADDLEBACK MEMORIAL MEDICAL CENTER
2189,1344,2139,114,70034,NORWALK HOSPITAL ASSOCIATION
2162,179,2140,257,330264,ST LUKE'S CORNWALL HOSPITAL
2016,2057,2141,1830,190008,TERREBONNE GENERAL MEDICAL CENTER
2435,843,2142,2179,450788,"CORPUS CHRISTI MEDICAL CENTER,THE"
2057,992,2143,1998,450280,BAYLOR MEDICAL CENTER AT GARLAND
1887,843,2144,1667,140158,MERCY HOSPITAL AND MEDICAL CENTER
2425,1038,2144,1050,440183,ST FRANCIS HOSPITAL
1744,882,2146,284,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC"
1524,2575,2147,1911,40134,"ARKANSAS HEART HOSPITAL, LLC"
2342,1685,2148,2568,50107,MARIAN REGIONAL MEDICAL CENTER
2031,2057,2149,441,390179,CHESTER COUNTY HOSPITAL
2364,215,2150,817,100187,PALMETTO GENERAL HOSPITAL
2457,82,2150,1932,370094,MIDWEST REGIONAL MEDICAL CENTER
1992,517,2152,503,490017,BON SECOURS MARYVIEW MEDICAL CENTER
2075,1309,2153,2072,450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW
2363,1344,2154,2440,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
1559,294,2155,23,220126,NORWOOD HOSPITAL
1789,465,2156,60,300012,ELLIOT HOSPITAL
2146,843,2157,1693,140239,ROCKFORD MEMORIAL HOSPITAL
2110,1775,2158,24,220116,TUFTS MEDICAL CENTER
1686,1881,2159,937,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS
1846,623,2159,2489,50024,PARADISE VALLEY HOSPITAL
1959,257,2161,254,330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS
1774,379,2162,216,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC."
2029,943,2163,1624,140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
2304,1650,2163,2209,450809,NORTH AUSTIN MEDICAL CENTER
2598,48,2165,2632,50242,DOMINICAN HOSPITAL
2361,1881,2166,439,390153,MAIN LINE HOSPITAL PAOLI
1938,517,2167,1399,230254,CRITTENTON HOSPITAL MEDICAL CENTER
2063,2238,2168,1538,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL
2412,127,2169,813,100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
2198,1261,2170,2412,290019,CARSON TAHOE REGIONAL MEDICAL CENTER
2306,1881,2171,928,10103,BAPTIST MEDICAL CENTER-PRINCETON
2078,2389,2172,1659,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
2423,331,2173,887,100077,BAYFRONT HEALTH PORT CHARLOTTE
2099,1344,2174,59,300034,CATHOLIC MEDICAL CENTER
2166,2261,2175,113,70018,GREENWICH HOSPITAL ASSOCIATION
2550,623,2176,794,100223,FORT WALTON BEACH MEDICAL CENTER
2403,623,2177,419,390156,MERCY FITZGERALD HOSPITAL
2045,1923,2178,2107,450571,SHANNON MEDICAL CENTER
1924,2057,2179,1036,440034,METHODIST MEDICAL CENTER OF OAK RIDGE
2397,1992,2180,423,390222,RIDDLE MEMORIAL HOSPITAL
1964,1309,2181,2715,380051,SALEM HOSPITAL
2035,379,2182,526,490075,DANVILLE REGIONAL MEDICAL CENTER
2239,882,2182,109,70010,BRIDGEPORT HOSPITAL
1890,517,2184,2767,500036,YAKIMA VALLEY MEMORIAL HOSPITAL
2378,729,2185,1626,140084,VISTA MEDICAL CENTER EAST
2155,992,2186,2696,120001,THE QUEENS MEDICAL CENTER
1685,2413,2187,948,10005,MARSHALL MEDICAL CENTER SOUTH
2223,1600,2188,1810,280060,CHI HEALTH BERGAN MERCY
2284,1685,2189,849,100176,PALM BEACH GARDENS MEDICAL CENTER
2054,2095,2190,502,490093,SENTARA CAREPLEX HOSPITAL
1999,1344,2191,383,390045,WILLIAMSPORT REGIONAL MEDICAL CENTER
1885,1156,2192,634,420070,TUOMEY HEALTHCARE SYSTEM
2571,2344,2192,2501,50100,SHARP MEMORIAL HOSPITAL
2567,127,2194,2594,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
2442,1685,2195,2442,50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
2252,1213,2195,1992,450324,TEXOMA MEDICAL CENTER
2200,1685,2197,1264,360134,GOOD SAMARITAN HOSPITAL
2524,106,2198,126,310002,NEWARK BETH ISRAEL MEDICAL CENTER
2217,465,2198,2724,380018,ASANTE ROGUE REGIONAL MEDICAL CENTER
2022,1156,2200,1925,40062,ST EDWARD MERCY MEDICAL CENTER
2486,51,2201,2621,50043,ALTA BATES SUMMIT MEDICAL CENTER
2627,152,2201,2656,50174,SANTA ROSA MEMORIAL HOSPITAL
2033,1775,2203,752,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
2038,1441,2204,1267,360086,SPRINGFIELD REGIONAL MEDICAL CENTER
2242,2413,2205,2032,450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL
2481,331,2206,891,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
1732,729,2207,15,220175,METROWEST MEDICAL CENTER
2093,673,2208,698,110215,PIEDMONT FAYETTE HOSPITAL
2368,992,2209,437,390142,ALBERT EINSTEIN MEDICAL CENTER
2518,421,2210,2127,450222,CONROE REGIONAL MEDICAL CENTER
1796,1992,2210,1254,360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL
1866,992,2212,102,70024,WILLIAM W BACKUS HOSPITAL
2230,1775,2213,1517,520089,MERITER HOSPITAL
2071,215,2214,207,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )
2225,2280,2215,666,420071,SELF REGIONAL HEALTHCARE
2145,294,2216,2682,50030,OROVILLE HOSPITAL
2348,1813,2217,119,310054,HACKENSACK-UMC MOUNTAINSIDE
2493,1038,2218,905,100191,MEDICAL CENTER OF TRINITY
2184,2322,2219,411,390203,DOYLESTOWN HOSPITAL
2507,1038,2220,2396,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS
1827,1650,2221,1441,230059,SAINT MARY'S HEALTH CARE
2061,2181,2221,1283,360008,SOUTHERN OHIO MEDICAL CENTER
2069,2536,2223,1257,360056,MERCY HOSPITAL FAIRFIELD
2163,729,2224,405,390001,GEISINGER - COMMUNITY MEDICAL CENTER
2100,992,2225,962,10078,NORTHEAST ALABAMA REGIONAL MED CENTER
2179,673,2225,1882,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL
2307,1393,2227,1016,440156,PARKRIDGE MEDICAL CENTER
2113,1393,2228,2030,450723,METHODIST CHARLTON MEDICAL CENTER
2296,465,2229,2361,30085,NORTHWEST MEDICAL CENTER
2074,179,2230,681,110076,DEKALB MEDICAL CENTER
2274,1923,2231,615,340116,FRYE REGIONAL MEDICAL CENTER
2704,82,2232,2635,50125,REGIONAL MEDICAL CENTER OF SAN JOSE
2068,1775,2233,1227,360143,MARYMOUNT HOSPITAL
2410,331,2234,1746,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER
2183,791,2235,241,330331,PLAINVIEW HOSPITAL
2542,331,2236,136,310034,RIVERVIEW MEDICAL CENTER
2097,843,2237,1330,150018,ELKHART GENERAL HOSPITAL
2186,1852,2238,959,10024,JACKSON HOSPITAL & CLINIC INC
2066,1090,2239,982,10090,PROVIDENCE HOSPITAL
2350,331,2240,2440,50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER
1836,2125,2241,1916,40027,BAXTER REGIONAL MEDICAL CENTER
1893,1650,2242,20,220063,LOWELL GENERAL HOSPITAL
2501,791,2243,2072,450672,PLAZA MEDICAL CENTER OF FORT WORTH
1941,1555,2244,262,330191,GLENS FALLS HOSPITAL
2504,331,2245,2161,450029,LAREDO MEDICAL CENTER
2496,1600,2246,424,390195,MAIN LINE HOSPITAL LANKENAU
2730,729,2246,2606,50195,WASHINGTON HOSPITAL
2062,1261,2248,1478,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS
2449,673,2249,1674,140114,SWEDISH COVENANT HOSPITAL
2039,1090,2250,1908,40016,UAMS MEDICAL CENTER
2240,1685,2251,749,110043,ST JOSEPH'S HOSPITAL - SAVANNAH
2632,1555,2252,2023,450647,MEDICAL CITY DALLAS HOSPITAL
2117,1393,2253,1362,150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL
2271,1213,2254,2342,30065,BANNER DESERT MEDICAL CENTER
1985,1992,2255,40,220101,NEWTON-WELLESLEY HOSPITAL
2083,1650,2256,2268,60010,POUDRE VALLEY HOSPITAL
2086,1600,2257,1815,280020,CHI HEALTH ST ELIZABETH
2297,943,2257,232,330043,SOUTHSIDE HOSPITAL
2101,2559,2259,2339,30103,MAYO CLINIC HOSPITAL
2048,623,2260,222,330353,FOREST HILLS HOSPITAL
2551,943,2261,162,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON
2143,1309,2261,706,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN
2286,2057,2261,2230,450686,UNIVERSITY MEDICAL CENTER
2149,2158,2264,1477,160045,ST LUKES HOSPITAL
2120,1555,2265,1805,280040,THE NEBRASKA METHODIST HOSPITAL
2070,1600,2266,197,330208,ST JOHN'S RIVERSIDE HOSPITAL
2554,1156,2267,2532,50567,MISSION HOSPITAL REGIONAL MED CENTER
2594,882,2268,2184,450119,SOUTH TEXAS HEALTH SYSTEM
2374,1261,2269,1202,360112,MERCY ST VINCENT MEDICAL CENTER
2210,791,2270,2737,500088,VALLEY MEDICAL CENTER
2285,1156,2271,2187,450033,VHS HARLINGEN HOSPITAL COMPANY LLC
2523,729,2272,150,310081,INSPIRA MEDICAL CENTER WOODBURY
2027,882,2273,1309,150074,COMMUNITY HOSPITAL EAST
2545,294,2274,842,100167,PLANTATION GENERAL HOSPITAL
2349,1156,2275,1575,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW"
2503,1261,2276,154,310047,SHORE MEDICAL CENTER
2103,1441,2277,2773,500058,KADLEC REGIONAL MEDICAL CENTER
2487,1213,2278,2252,60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
2193,1038,2279,960,10023,BAPTIST MEDICAL CENTER SOUTH
2219,791,2280,1097,250001,UNIVERSITY OF MISSISSIPPI MED CENTER
1915,843,2281,553,510006,UNITED HOSPITAL CENTER
2619,1261,2282,2587,50308,EL CAMINO HOSPITAL
2556,729,2283,1679,140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
2127,421,2284,1410,230077,ST MARY'S OF MICHIGAN MEDICAL CENTER
2411,1309,2285,129,310017,CHILTON MEDICAL CENTER
2218,791,2286,50,410009,KENT COUNTY MEMORIAL HOSPITAL
2356,1992,2287,2553,50396,SANTA BARBARA COTTAGE HOSPITAL
1972,791,2288,1465,160110,ALLEN HOSPITAL
2041,1309,2289,2712,380004,PROVIDENCE ST VINCENT MEDICAL CENTER
2227,673,2290,2475,50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
2236,1813,2291,2184,450869,DOCTORS HOSPITAL AT RENAISSANCE
2525,1734,2291,818,100038,MEMORIAL REGIONAL HOSPITAL
2132,1213,2293,1504,520136,WHEATON FRANCISCAN ST JOSEPH
2417,517,2294,893,100035,MANATEE MEMORIAL HOSPITAL
2301,1923,2295,1190,360017,GRANT MEDICAL CENTER
1864,2299,2296,987,10029,EAST ALABAMA MEDICAL CENTER
2164,1393,2297,2748,500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER
2030,1775,2298,1511,520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS
2092,623,2299,1160,180102,LOURDES HOSPITAL
2613,992,2299,2005,450651,MEDICAL CENTER OF PLANO
2388,2587,2301,1155,180044,PIKEVILLE MEDICAL CENTER
2575,421,2302,151,310029,OUR LADY OF LOURDES MEDICAL CENTER
2007,1813,2303,1020,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER
2021,1685,2304,1396,230089,"BEAUMONT HOSPITAL, GROSSE POINTE"
2325,943,2305,2352,30087,SCOTTSDALE SHEA MEDICAL CENTER
2652,106,2306,2641,50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON
2168,2158,2307,1687,140186,RIVERSIDE MEDICAL CENTER
2636,1261,2308,151,310014,COOPER UNIVERSITY HOSPITAL
2318,1498,2309,369,390256,MILTON S HERSHEY MEDICAL CENTER
2615,152,2309,915,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
2491,517,2311,2454,50485,LONG BEACH MEMORIAL MEDICAL CENTER
2290,127,2312,202,330104,NYACK HOSPITAL
2191,1966,2313,1917,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS
2282,331,2314,1174,180132,LAKE CUMBERLAND REGIONAL HOSPITAL
2091,574,2315,27,220031,BOSTON MEDICAL CENTER CORPORATION
2148,1813,2316,577,340155,DUKE REGIONAL HOSPITAL
2173,2125,2317,771,100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
2427,1498,2317,1694,140228,SWEDISH AMERICAN HOSPITAL
2042,1213,2319,1215,360172,MERCY REGIONAL MEDICAL CENTER
2243,1852,2320,1686,140179,LITTLE COMPANY OF MARY HOSPITAL
2194,2497,2321,780,100151,MAYO CLINIC
2658,843,2322,947,10040,GADSDEN REGIONAL MEDICAL CENTER
2232,943,2323,403,390201,POCONO MEDICAL CENTER
2355,1156,2324,2342,30093,BANNER DEL E WEBB MEDICAL CENTER
2415,421,2325,238,330401,ST CATHERINE OF SIENA HOSPITAL
2601,152,2325,911,100110,OSCEOLA REGIONAL MEDICAL CENTER
2170,1775,2327,62,300001,CONCORD HOSPITAL
2072,2181,2328,1099,250104,ANDERSON REGIONAL MEDICAL CTR
2573,179,2329,906,100256,REGIONAL MEDICAL CENTER BAYONET POINT
2731,1038,2329,2619,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
2677,106,2331,2464,50761,PROVIDENCE TARZANA MEDICAL CENTER
2020,1344,2332,1906,40014,WHITE COUNTY MEDICAL CENTER
2129,465,2333,470,490040,INOVA ALEXANDRIA HOSPITAL
1908,992,2334,568,340010,WAYNE MEMORIAL HOSPITAL
2006,2365,2334,2332,460021,DIXIE REGIONAL MEDICAL CENTER
2436,51,2336,200,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN
2108,1156,2336,1936,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC"
2124,673,2338,360,390073,UPMC ALTOONA
2122,843,2339,745,110069,HOUSTON MEDICAL CENTER
2450,1213,2340,392,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG
2520,843,2340,2755,500108,ST JOSEPH MEDICAL CENTER
2631,179,2342,167,310039,RARITAN BAY MEDICAL CENTER
2161,379,2343,1015,440104,ERLANGER MEDICAL CENTER
2107,2095,2344,1325,150034,ST MARY MEDICAL CENTER INC
1961,943,2344,1354,150009,CLARK MEMORIAL HOSPITAL
2383,517,2346,777,100001,UF HEALTH JACKSONVILLE
2172,1685,2347,1723,140015,BLESSING HOSPITAL
2530,127,2348,2685,50280,MERCY MEDICAL CENTER REDDING
2281,1775,2349,54,410012,MIRIAM HOSPITAL
2326,1090,2350,1695,140233,SAINT ANTHONY MEDICAL CENTER
2262,1090,2351,454,80007,BEEBE MEDICAL CENTER
2013,1393,2352,1214,360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER
2381,943,2353,159,310010,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO
2270,2365,2354,1503,520008,WAUKESHA MEMORIAL HOSPITAL
2308,152,2355,900,100023,CITRUS MEMORIAL HOSPITAL
2137,791,2356,2722,380102,SACRED HEART MEDICAL CENTER - RIVERBEND
2335,1685,2357,2531,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
2537,623,2358,830,100034,MOUNT SINAI MEDICAL CENTER
2084,1156,2359,1727,140135,DECATUR MEMORIAL HOSPITAL
1877,2095,2360,481,490077,MARTHA JEFFERSON HOSPITAL
