cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider
0.452347083,2936,0.444,0.75,0,0.34,0.64,140250,ADVOCATE SOUTH SUBURBAN HOSPITAL
0.005559412,2939,0.510777778,0.588888889,0,0.55,0.76,220105,WINCHESTER HOSPITAL
0.550426147,2940,0.362090909,0.745454545,0,0.37,0.34,110164,COLISEUM MEDICAL CENTERS
0.880767636,2943,0.397090909,0.545454545,0,0.32,0.64,450634,DENTON REGIONAL MEDICAL CENTER
0.278861248,2945,0.371090909,0.745454545,0,0.4,0.34,140164,MEMORIAL HOSPITAL OF CARBONDALE
0.362001847,2952,0.333545455,0.672727273,0.2,0.37,0.16,520037,MINISTRY SAINT JOSEPHS HOSPITAL
0.291387543,2953,0.361727273,0.563636364,0,0.71,0.12,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC"
0.451151985,2953,0.242,0.51,0.1,0.14,0.26,110191,PIEDMONT HENRY HOSPITAL
0.980725371,2953,0.252727273,0.663636364,0,0.12,0.28,50380,GOOD SAMARITAN HOSPITAL
0.849836675,2958,0.362444444,0.522222222,0.3,0.2,0.46,50444,MERCY MEDICAL CENTER
0.606993812,2959,0.405777778,0.888888889,0,0.46,0.3,100253,JUPITER MEDICAL CENTER
0.901951031,2959,0.461363636,0.581818182,0.3,0.45,0.5,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
0.457557773,2961,0.204777778,0.588888889,0,0.17,0.12,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER
0.544799109,2968,0.355555556,0.577777778,0,0.18,0.62,330061,LAWRENCE HOSPITAL CENTER
0.716877881,2972,0.294090909,0.445454545,0.2,0.19,0.36,40022,NORTHWEST MEDICAL CENTER-SPRINGDALE
0.177862693,2980,0.346545455,0.572727273,0.2,0.3,0.34,350019,ALTRU HOSPITAL
0.741222738,2980,0.397363636,0.481818182,0.2,0.29,0.58,50603,SADDLEBACK MEMORIAL MEDICAL CENTER
0.65755603,2983,0.337,0.65,0,0.39,0.3,70034,NORWALK HOSPITAL ASSOCIATION
0.629718939,2993,0.271,0.53,0,0.15,0.4,330264,ST LUKE'S CORNWALL HOSPITAL
0.318771957,2994,0.413818182,0.709090909,0.1,0.56,0.28,190008,TERREBONNE GENERAL MEDICAL CENTER
0.828098266,3003,0.313363636,0.681818182,0,0.29,0.3,450788,"CORPUS CHRISTI MEDICAL CENTER,THE"
0.417547941,3005,0.280363636,0.681818182,0,0.32,0.16,450280,BAYLOR MEDICAL CENTER AT GARLAND
0.833462364,3006,0.420272727,0.736363636,0,0.33,0.58,440183,ST FRANCIS HOSPITAL
0.227030793,3006,0.426090909,0.445454545,0.2,0.29,0.7,140158,MERCY HOSPITAL AND MEDICAL CENTER
0.067260174,3012,0.446222222,0.711111111,0.5,0.3,0.38,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC"
0.113672635,3014,0.692363636,0.981818182,0.5,0.88,0.44,40134,"ARKANSAS HEART HOSPITAL, LLC"
0.825443562,3021,0.413272727,0.536363636,0.3,0.46,0.36,50107,MARIAN REGIONAL MEDICAL CENTER
0.441590699,3024,0.482909091,0.554545455,0,0.56,0.68,390179,CHESTER COUNTY HOSPITAL
0.84044721,3025,0.359636364,0.618181818,0.1,0.16,0.56,100187,PALMETTO GENERAL HOSPITAL
0.864782464,3025,0.259,0.5,0,0.11,0.42,370094,MIDWEST REGIONAL MEDICAL CENTER
0.224666794,3030,0.440818182,0.509090909,0.3,0.23,0.7,490017,BON SECOURS MARYVIEW MEDICAL CENTER
0.457233024,3031,0.352,0.4,0.1,0.38,0.46,450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW
0.779328954,3033,0.427,0.62,0,0.39,0.62,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
0.016446513,3038,0.37,0.58,0.1,0.18,0.6,220126,NORWOOD HOSPITAL
0.113821081,3039,0.348,0.54,0,0.22,0.58,300012,ELLIOT HOSPITAL
0.514103961,3041,0.335727273,0.463636364,0,0.29,0.52,140239,ROCKFORD MEMORIAL HOSPITAL
0.240746072,3042,0.431818182,0.509090909,0,0.48,0.62,220116,TUFTS MEDICAL CENTER
0.053713977,3045,0.467722222,0.511111111,0.2,0.51,0.575,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS
0.705163182,3045,0.439722222,0.811111111,0,0.25,0.675,50024,PARADISE VALLEY HOSPITAL
0.485828434,3046,0.273666667,0.333333333,0,0.17,0.52,330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS
0.23378196,3047,0.450277778,0.788888889,0,0.2,0.775,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC."
0.726825244,3053,0.415727273,0.863636364,0,0.45,0.36,450809,NORTH AUSTIN MEDICAL CENTER
0.371212433,3053,0.401,0.7,0,0.31,0.56,140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
0.954529023,3054,0.323727273,0.763636364,0,0.07,0.5,50242,DOMINICAN HOSPITAL
0.800215142,3056,0.406454545,0.727272727,0,0.51,0.36,390153,MAIN LINE HOSPITAL PAOLI
0.331443018,3057,0.328818182,0.609090909,0,0.23,0.46,230254,CRITTENTON HOSPITAL MEDICAL CENTER
0.347006081,3059,0.439454545,0.727272727,0,0.62,0.36,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL
0.734158499,3062,0.173545455,0.372727273,0,0.13,0.2,100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
0.560951728,3065,0.326090909,0.645454545,0.1,0.37,0.22,290019,CARSON TAHOE REGIONAL MEDICAL CENTER
0.701611718,3072,0.370454545,0.727272727,0,0.51,0.24,10103,BAPTIST MEDICAL CENTER-PRINCETON
0.534709009,3086,0.561318182,0.609090909,0,0.69,0.775,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL
0.819270579,3092,0.236818182,0.209090909,0,0.19,0.46,100077,BAYFRONT HEALTH PORT CHARLOTTE
0.365450053,3094,0.344090909,0.445454545,0,0.39,0.46,300034,CATHOLIC MEDICAL CENTER
0.651651968,3096,0.467,0.69,0.1,0.63,0.4,70018,GREENWICH HOSPITAL ASSOCIATION
0.903289437,3106,0.439727273,0.863636364,0,0.25,0.64,100223,FORT WALTON BEACH MEDICAL CENTER
0.861682782,3107,0.361909091,0.654545455,0,0.25,0.52,390156,MERCY FITZGERALD HOSPITAL
0.339969734,3112,0.559090909,0.545454545,0.3,0.52,0.78,450571,SHANNON MEDICAL CENTER
0.177785504,3113,0.422909091,0.654545455,0.2,0.56,0.28,440034,METHODIST MEDICAL CENTER OF OAK RIDGE
0.862940737,3116,0.44,0.54,0.1,0.54,0.5,390222,RIDDLE MEMORIAL HOSPITAL
0.178270882,3120,0.424727273,0.563636364,0.6,0.38,0.26,380051,SALEM HOSPITAL
0.385131927,3122,0.25,0.5,0,0.2,0.3,490075,DANVILLE REGIONAL MEDICAL CENTER
0.644881846,3122,0.274727273,0.263636364,0,0.3,0.44,70010,BRIDGEPORT HOSPITAL
0.147549987,3130,0.333,0.66,0.3,0.23,0.24,500036,YAKIMA VALLEY MEMORIAL HOSPITAL
0.790689271,3133,0.370818182,0.809090909,0.1,0.27,0.36,140084,VISTA MEDICAL CENTER EAST
0.432373021,3134,0.454363636,0.681818182,0.6,0.32,0.34,120001,THE QUEENS MEDICAL CENTER
0.074498376,3135,0.597444444,0.722222222,0.3,0.71,0.6,10005,MARSHALL MEDICAL CENTER SOUTH
0.560213004,3141,0.449818182,0.809090909,0,0.44,0.52,280060,CHI HEALTH BERGAN MERCY
0.743918369,3142,0.429818182,0.709090909,0,0.46,0.5,100176,PALM BEACH GARDENS MEDICAL CENTER
0.34489673,3150,0.487,0.85,0.1,0.57,0.42,490093,SENTARA CAREPLEX HOSPITAL
0.238693545,3159,0.443545455,0.672727273,0,0.39,0.64,390045,WILLIAMSPORT REGIONAL MEDICAL CENTER
0.23097199,3161,0.307888889,0.244444444,0.2,0.35,0.38,420070,TUOMEY HEALTHCARE SYSTEM
0.888752536,3161,0.521181818,0.690909091,0.1,0.67,0.54,50100,SHARP MEMORIAL HOSPITAL
0.874452145,3162,0.494818182,0.609090909,0.5,0.13,0.78,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
0.882598331,3171,0.390181818,0.690909091,0,0.46,0.38,50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE
0.628530103,3171,0.378,0.8,0.1,0.36,0.3,450324,TEXOMA MEDICAL CENTER
0.545459237,3173,0.428363636,0.481818182,0.1,0.46,0.58,360134,GOOD SAMARITAN HOSPITAL
0.472445613,3175,0.427454545,0.527272727,0.5,0.22,0.52,380018,ASANTE ROGUE REGIONAL MEDICAL CENTER
0.927951776,3175,0.210545455,0.572727273,0,0.12,0.2,310002,NEWARK BETH ISRAEL MEDICAL CENTER
0.256572428,3180,0.303545455,0.572727273,0,0.35,0.28,40062,ST EDWARD MERCY MEDICAL CENTER
0.934427471,3189,0.273272727,0.236363636,0.2,0.14,0.48,50174,SANTA ROSA MEMORIAL HOSPITAL
0.880823462,3189,0.344545455,0.372727273,0,0.08,0.82,50043,ALTA BATES SUMMIT MEDICAL CENTER
0.310607917,3198,0.41,0.64,0.3,0.48,0.26,110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS
0.335975697,3202,0.343909091,0.354545455,0,0.41,0.5,360086,SPRINGFIELD REGIONAL MEDICAL CENTER
0.554188801,3207,0.482318182,0.709090909,0,0.71,0.425,450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL
0.88337656,3208,0.365,0.41,0.2,0.19,0.62,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE
0.050074943,3214,0.407,0.58,0,0.27,0.7,220175,METROWEST MEDICAL CENTER
0.405242973,3218,0.284,0.26,0.2,0.26,0.38,110215,PIEDMONT FAYETTE HOSPITAL
0.757157358,3220,0.304727273,0.563636364,0,0.32,0.32,390142,ALBERT EINSTEIN MEDICAL CENTER
0.135857348,3224,0.321272727,0.336363636,0.1,0.54,0.24,360118,MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL
0.883530258,3224,0.409727273,0.863636364,0,0.21,0.58,450222,CONROE REGIONAL MEDICAL CENTER
0.168992511,3226,0.458444444,0.822222222,0,0.32,0.66,70024,WILLIAM W BACKUS HOSPITAL
0.473558377,3231,0.581818182,0.509090909,0.6,0.48,0.72,520089,MERITER HOSPITAL
0.442683405,3232,0.202,0.2,0,0.16,0.38,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )
0.561308683,3241,0.430363636,0.681818182,0,0.64,0.34,420071,SELF REGIONAL HEALTHCARE
0.692843251,3244,0.368722222,0.211111111,0.8,0.18,0.375,50030,OROVILLE HOSPITAL
0.803018317,3250,0.513,0.9,0,0.49,0.62,310054,HACKENSACK-UMC MOUNTAINSIDE
0.90686164,3254,0.385,0.95,0,0.33,0.32,100191,MEDICAL CENTER OF TRINITY
0.617681737,3260,0.570545455,0.772727273,0.1,0.66,0.66,390203,DOYLESTOWN HOSPITAL
0.826667597,3261,0.239545455,0.372727273,0,0.33,0.22,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS
0.312244144,3262,0.560545455,0.672727273,0,0.6,0.82,360008,SOUTHERN OHIO MEDICAL CENTER
0.058912093,3262,0.41,0.55,0.3,0.45,0.35,230059,SAINT MARY'S HEALTH CARE
0.283581558,3270,0.506181818,0.490909091,0,0.82,0.54,360056,MERCY HOSPITAL FAIRFIELD
0.483786682,3285,0.296090909,0.445454545,0,0.27,0.42,390001,GEISINGER - COMMUNITY MEDICAL CENTER
0.499604354,3291,0.375454545,0.527272727,0,0.26,0.64,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL
0.334252785,3291,0.215818182,0.209090909,0,0.32,0.26,10078,NORTHEAST ALABAMA REGIONAL MED CENTER
0.682213476,3293,0.280727273,0.563636364,0,0.4,0.16,440156,PARKRIDGE MEDICAL CENTER
0.539196271,3300,0.408,0.6,0,0.4,0.56,450723,METHODIST CHARLTON MEDICAL CENTER
0.69219625,3303,0.360909091,0.654545455,0.1,0.22,0.48,30085,NORTHWEST MEDICAL CENTER
0.259213027,3304,0.329,0.61,0,0.15,0.54,110076,DEKALB MEDICAL CENTER
0.652333724,3309,0.450181818,0.590909091,0.1,0.52,0.52,340116,FRYE REGIONAL MEDICAL CENTER
0.991807127,3310,0.271545455,0.372727273,0.1,0.11,0.48,50125,REGIONAL MEDICAL CENTER OF SAN JOSE
0.453870649,3316,0.430111111,0.755555556,0,0.48,0.45,360143,MARYMOUNT HOSPITAL
0.72759957,3317,0.289545455,0.372727273,0.4,0.19,0.26,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER
0.596594427,3320,0.356222222,0.311111111,0,0.28,0.7,330331,PLAINVIEW HOSPITAL
0.884346398,3326,0.267,0.54,0,0.19,0.34,310034,RIVERVIEW MEDICAL CENTER
0.386119752,3342,0.297909091,0.754545455,0,0.29,0.2,150018,ELKHART GENERAL HOSPITAL
0.444385709,3344,0.425818182,0.509090909,0,0.5,0.58,10024,JACKSON HOSPITAL & CLINIC INC
0.243319469,3351,0.352,0.7,0.1,0.34,0.3,10090,PROVIDENCE HOSPITAL
0.696583463,3360,0.428454545,0.827272727,0.1,0.19,0.62,50290,PROVIDENCE SAINT JOHN'S HEALTH CENTER
0.077392504,3363,0.503818182,0.509090909,0.3,0.58,0.56,40027,BAXTER REGIONAL MEDICAL CENTER
0.133671824,3365,0.437,0.58,0,0.45,0.62,220063,LOWELL GENERAL HOSPITAL
0.878203237,3366,0.270363636,0.481818182,0,0.28,0.3,450672,PLAZA MEDICAL CENTER OF FORT WORTH
0.203412482,3372,0.429,0.45,0.3,0.43,0.5,330191,GLENS FALLS HOSPITAL
0.843912089,3377,0.304333333,0.816666667,0,0.19,0.28,450029,LAREDO MEDICAL CENTER
0.789700128,3380,0.419090909,0.745454545,0,0.44,0.46,390195,MAIN LINE HOSPITAL LANKENAU
0.994098006,3380,0.273909091,0.554545455,0.2,0.27,0.14,50195,WASHINGTON HOSPITAL
0.235042284,3381,0.525,0.46,0.5,0.37,0.74,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS
0.808869616,3384,0.462909091,0.654545455,0.1,0.26,0.78,140114,SWEDISH COVENANT HOSPITAL
0.264612982,3387,0.185818182,0.209090909,0,0.34,0.14,40016,UAMS MEDICAL CENTER
0.445083079,3388,0.419818182,0.709090909,0.1,0.46,0.4,110043,ST JOSEPH'S HOSPITAL - SAVANNAH
0.91531727,3389,0.366272727,0.736363636,0,0.43,0.3,450647,MEDICAL CITY DALLAS HOSPITAL
0.343974431,3398,0.391454545,0.727272727,0,0.4,0.42,150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL
0.594164721,3399,0.288727273,0.363636364,0,0.36,0.36,30065,BANNER DESERT MEDICAL CENTER
0.359360807,3400,0.484444444,0.622222222,0,0.54,0.66,220101,NEWTON-WELLESLEY HOSPITAL
0.458992738,3406,0.413,0.34,0.3,0.45,0.5,60010,POUDRE VALLEY HOSPITAL
0.331010157,3412,0.294,0.51,0,0.44,0.2,280020,CHI HEALTH ST ELIZABETH
0.673118937,3412,0.251727273,0.463636364,0,0.31,0.22,330043,SOUTHSIDE HOSPITAL
0.358054458,3414,0.681363636,0.681818182,0.4,0.85,0.7,30103,MAYO CLINIC HOSPITAL
0.455740466,3418,0.359444444,0.822222222,0,0.25,0.4,330353,FOREST HILLS HOSPITAL
0.359045995,3423,0.453454545,0.427272727,0.1,0.38,0.78,110078,EMORY UNIVERSITY HOSPITAL MIDTOWN
0.485450438,3423,0.388,0.8,0,0.56,0.2,450686,UNIVERSITY MEDICAL CENTER
0.925085019,3423,0.247,0.35,0,0.31,0.28,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON
0.381883321,3429,0.541,0.4,0.4,0.59,0.68,160045,ST LUKES HOSPITAL
0.37625143,3431,0.340454545,0.427272727,0,0.43,0.42,280040,THE NEBRASKA METHODIST HOSPITAL
0.455763079,3433,0.447111111,0.755555556,0.1,0.44,0.48,330208,ST JOHN'S RIVERSIDE HOSPITAL
0.839295996,3443,0.223909091,0.254545455,0.1,0.35,0.16,50567,MISSION HOSPITAL REGIONAL MED CENTER
0.886838892,3446,0.382545455,0.472727273,0,0.3,0.66,450119,SOUTH TEXAS HEALTH SYSTEM
0.720206447,3453,0.321181818,0.390909091,0,0.37,0.44,360112,MERCY ST VINCENT MEDICAL CENTER
0.436074157,3456,0.328,0.49,0.4,0.28,0.22,500088,VALLEY MEDICAL CENTER
0.627778569,3464,0.330272727,0.336363636,0.1,0.35,0.46,450033,VHS HARLINGEN HOSPITAL COMPANY LLC
0.935466461,3475,0.295,0.68,0,0.27,0.26,310081,INSPIRA MEDICAL CENTER WOODBURY
0.395776191,3481,0.292,0.49,0.1,0.3,0.28,150074,COMMUNITY HOSPITAL EAST
0.888903534,3483,0.453090909,0.645454545,0,0.18,0.9,100167,PLANTATION GENERAL HOSPITAL
0.618268389,3487,0.388090909,0.745454545,0.1,0.35,0.38,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW"
0.882364823,3494,0.375666667,0.533333333,0.1,0.37,0.46,310047,SHORE MEDICAL CENTER
0.376308457,3500,0.319909091,0.654545455,0,0.41,0.22,500058,KADLEC REGIONAL MEDICAL CENTER
0.767846589,3512,0.307090909,0.345454545,0.2,0.36,0.3,60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT
0.368433978,3513,0.288272727,0.136363636,0,0.33,0.54,10023,BAPTIST MEDICAL CENTER SOUTH
0.404433236,3514,0.228181818,0.290909091,0.1,0.28,0.22,250001,UNIVERSITY OF MISSISSIPPI MED CENTER
0.11459014,3517,0.365,0.67,0.3,0.29,0.28,510006,UNITED HOSPITAL CENTER
0.932150666,3518,0.503909091,0.754545455,0.1,0.37,0.74,50308,EL CAMINO HOSPITAL
0.853940043,3529,0.270272727,0.436363636,0,0.27,0.34,140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER
0.261410084,3532,0.283909091,0.354545455,0,0.21,0.5,230077,ST MARY'S OF MICHIGAN MEDICAL CENTER
0.835339656,3535,0.458,0.84,0.1,0.38,0.52,310017,CHILTON MEDICAL CENTER
0.572108335,3542,0.295777778,0.288888889,0.2,0.28,0.38,410009,KENT COUNTY MEMORIAL HOSPITAL
0.638286075,3547,0.376909091,0.354545455,0,0.54,0.48,50396,SANTA BARBARA COTTAGE HOSPITAL
0.094577498,3554,0.270909091,0.354545455,0.1,0.28,0.32,160110,ALLEN HOSPITAL
0.17103466,3556,0.412909091,0.354545455,0.6,0.38,0.36,380004,PROVIDENCE ST VINCENT MEDICAL CENTER
0.557225885,3571,0.327454545,0.527272727,0,0.26,0.48,50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS
0.543505848,3574,0.382454545,0.727272727,0,0.49,0.3,450869,DOCTORS HOSPITAL AT RENAISSANCE
0.807876793,3574,0.488454545,0.927272727,0,0.47,0.54,100038,MEMORIAL REGIONAL HOSPITAL
0.27516607,3586,0.294,0.6,0.3,0.36,0.02,520136,WHEATON FRANCISCAN ST JOSEPH
0.716631248,3592,0.293363636,0.581818182,0,0.23,0.36,100035,MANATEE MEMORIAL HOSPITAL
0.470503236,3595,0.446727273,0.763636364,0,0.52,0.46,360017,GRANT MEDICAL CENTER
0.033777394,3601,0.530090909,0.745454545,0.6,0.65,0.22,10029,EAST ALABAMA MEDICAL CENTER
0.34237189,3602,0.44,0.5,0.5,0.4,0.4,500030,PEACEHEALTH ST JOSEPH MEDICAL CENTER
0.163341209,3603,0.429636364,0.718181818,0.2,0.48,0.34,520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS
0.895113673,3610,0.368181818,0.690909091,0.1,0.32,0.38,450651,MEDICAL CENTER OF PLANO
0.258820359,3610,0.373,0.6,0.2,0.25,0.46,180102,LOURDES HOSPITAL
0.720418791,3614,0.666727273,0.963636364,0.3,0.9,0.48,180044,PIKEVILLE MEDICAL CENTER
0.894469996,3617,0.410636364,0.618181818,0.1,0.21,0.68,310029,OUR LADY OF LOURDES MEDICAL CENTER
0.155852261,3623,0.428454545,0.627272727,0,0.49,0.52,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER
0.171624621,3634,0.496,0.85,0.1,0.46,0.56,230089,"BEAUMONT HOSPITAL, GROSSE POINTE"
0.647125134,3638,0.346272727,0.636363636,0,0.31,0.42,30087,SCOTTSDALE SHEA MEDICAL CENTER
0.93361041,3642,0.27,0.6,0,0.12,0.38,50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON
0.328864543,3644,0.481181818,0.890909091,0,0.59,0.42,140186,RIVERSIDE MEDICAL CENTER
0.862389694,3645,0.312272727,0.736363636,0,0.37,0.18,310014,COOPER UNIVERSITY HOSPITAL
0.478065892,3655,0.408,0.6,0,0.42,0.54,390256,MILTON S HERSHEY MEDICAL CENTER
0.909383882,3655,0.399090909,0.945454545,0,0.14,0.56,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE
0.759474238,3660,0.305545455,0.572727273,0.1,0.23,0.34,50485,LONG BEACH MEMORIAL MEDICAL CENTER
0.714626187,3665,0.338777778,0.688888889,0,0.13,0.54,330104,NYACK HOSPITAL
0.46113751,3666,0.358636364,0.518181818,0,0.53,0.32,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS
0.613733742,3673,0.205363636,0.381818182,0,0.19,0.24,180132,LAKE CUMBERLAND REGIONAL HOSPITAL
0.158800682,3676,0.293090909,0.345454545,0.1,0.24,0.44,220031,BOSTON MEDICAL CENTER CORPORATION
0.393111423,3688,0.399909091,0.654545455,0.1,0.49,0.34,340155,DUKE REGIONAL HOSPITAL
0.668877643,3690,0.350909091,0.454545455,0.1,0.42,0.38,140228,SWEDISH AMERICAN HOSPITAL
0.349821996,3690,0.466545455,0.772727273,0,0.58,0.46,100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER
0.249887033,3691,0.373272727,0.336363636,0,0.36,0.66,360172,MERCY REGIONAL MEDICAL CENTER
0.56253221,3700,0.368,0.73,0,0.5,0.24,140179,LITTLE COMPANY OF MARY HOSPITAL
0.30089188,3701,0.523818182,0.509090909,0.1,0.78,0.56,100151,MAYO CLINIC
0.942139166,3706,0.281,0.3,0.1,0.29,0.38,10040,GADSDEN REGIONAL MEDICAL CENTER
0.493272301,3709,0.328636364,0.518181818,0,0.31,0.44,390201,POCONO MEDICAL CENTER
0.630982753,3711,0.469,0.62,0,0.35,0.8,30093,BANNER DEL E WEBB MEDICAL CENTER
0.790736093,3713,0.339,0.3,0,0.21,0.72,330401,ST CATHERINE OF SIENA HOSPITAL
0.891202936,3713,0.326545455,0.672727273,0,0.14,0.5,100110,OSCEOLA REGIONAL MEDICAL CENTER
0.391223585,3716,0.516545455,0.572727273,0,0.48,0.86,300001,CONCORD HOSPITAL
0.244044647,3720,0.325818182,0.309090909,0,0.6,0.28,250104,ANDERSON REGIONAL MEDICAL CTR
0.855766787,3722,0.281909091,0.754545455,0.1,0.15,0.22,100256,REGIONAL MEDICAL CENTER BAYONET POINT
0.984155826,3722,0.341,0.66,0.1,0.33,0.3,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
0.94630572,3731,0.326545455,0.372727273,0,0.12,0.72,50761,PROVIDENCE TARZANA MEDICAL CENTER
0.211687493,3733,0.429,0.87,0,0.39,0.46,40014,WHITE COUNTY MEDICAL CENTER
0.271612935,3735,0.327090909,0.645454545,0,0.22,0.44,490040,INOVA ALEXANDRIA HOSPITAL
0.103318053,3736,0.486545455,0.572727273,0.3,0.68,0.36,460021,DIXIE REGIONAL MEDICAL CENTER
0.092404372,3736,0.367333333,0.666666667,0,0.32,0.46,340010,WAYNE MEMORIAL HOSPITAL
0.390076588,3747,0.389722222,0.711111111,0,0.35,0.475,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC"
0.724353054,3747,0.272363636,0.581818182,0,0.08,0.44,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN
0.259405705,3755,0.199818182,0.309090909,0,0.26,0.2,390073,UPMC ALTOONA
0.340119224,3756,0.447,0.44,0.1,0.29,0.84,110069,HOUSTON MEDICAL CENTER
0.751508755,3760,0.314818182,0.409090909,0.1,0.29,0.42,500108,ST JOSEPH MEDICAL CENTER
0.769251195,3760,0.343636364,0.218181818,0,0.36,0.64,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG
0.950502445,3763,0.169,0.29,0,0.15,0.22,310039,RARITAN BAY MEDICAL CENTER
0.330736389,3768,0.224,0.3,0.1,0.2,0.28,440104,ERLANGER MEDICAL CENTER
0.115480799,3771,0.367,0.47,0,0.31,0.6,150009,CLARK MEMORIAL HOSPITAL
0.28129587,3771,0.535363636,0.981818182,0,0.57,0.56,150034,ST MARY MEDICAL CENTER INC
0.596857655,3773,0.315545455,0.572727273,0,0.23,0.44,100001,UF HEALTH JACKSONVILLE
0.410971711,3775,0.372727273,0.663636364,0,0.46,0.34,140015,BLESSING HOSPITAL
0.81084853,3776,0.200818182,0.409090909,0.1,0.13,0.2,50280,MERCY MEDICAL CENTER REDDING
0.504835488,3777,0.444,0.48,0,0.48,0.68,410012,MIRIAM HOSPITAL
0.513006842,3778,0.322181818,0.590909091,0,0.34,0.34,140233,SAINT ANTHONY MEDICAL CENTER
0.430277494,3782,0.373454545,0.627272727,0.1,0.34,0.42,80007,BEEBE MEDICAL CENTER
0.132390698,3784,0.365090909,0.445454545,0,0.4,0.52,360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER
0.705588902,3787,0.317,0.51,0.1,0.31,0.34,310010,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO
0.388766574,3793,0.369454545,0.527272727,0,0.68,0.2,520008,WAUKESHA MEMORIAL HOSPITAL
0.537761115,3806,0.187454545,0.127272727,0,0.14,0.4,100023,CITRUS MEMORIAL HOSPITAL
0.253029651,3816,0.441090909,0.745454545,0.5,0.28,0.36,380102,SACRED HEART MEDICAL CENTER - RIVERBEND
0.562708513,3821,0.422,0.6,0.1,0.46,0.48,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN
0.79704261,3823,0.431181818,0.790909091,0,0.25,0.66,100034,MOUNT SINAI MEDICAL CENTER
0.204457502,3828,0.436454545,0.427272727,0.3,0.35,0.62,140135,DECATUR MEMORIAL HOSPITAL
0.036143824,3829,0.457,0.41,0.3,0.57,0.48,490077,MARTHA JEFFERSON HOSPITAL
0.82470733,3833,0.433727273,0.563636364,0,0.29,0.78,50238,METHODIST HOSPITAL OF SOUTHERN CA
0.219277716,3840,0.437090909,0.345454545,0.4,0.32,0.64,160064,MERCY MEDICAL CENTER-NORTH IOWA
0.35904365,3847,0.442818182,0.409090909,0.2,0.53,0.54,450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER
0.283108664,3847,0.464727273,0.263636364,0.5,0.26,0.78,390079,ROBERT PACKER HOSPITAL
0.966816447,3848,0.391272727,0.636363636,0,0.34,0.54,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR
0.505713847,3860,0.487090909,0.445454545,0.4,0.5,0.56,110168,REDMOND REGIONAL MEDICAL CENTER
0.758288655,3862,0.368454545,0.327272727,0.6,0.11,0.5,50133,RIDEOUT MEMORIAL HOSPITAL
0.201956003,3870,0.401727273,0.663636364,0.1,0.47,0.36,180104,BAPTIST HEALTH PADUCAH
